PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,RatingBin,BestMove,A,B,C,D,GPT_BestMove
246Q3,Qn2k1nr/p1p2ppp/1p2p3/4P3/3q4/P7/2P2PPP/R1B2KNR b k - 0 11,f3a8 d4d1,1312.0,75.0,100.0,162.0,mate mateIn1 middlegame oneMove,https://lichess.org/7QtZzdIv#21,French_Defense French_Defense_Winawer_Variation,"(1300, 1400]",d4d1,d4h4,d4d1,c7c6,d4g4,d4d1
2CmTz,8/8/5pk1/5q1p/5Q1K/P5PP/8/8 b - - 2 41,d4f4 f5g5 f4g5 f6g5,1312.0,78.0,100.0,63.0,endgame mate mateIn2 queenEndgame short,https://lichess.org/c1WR83NG#81,,"(1300, 1400]",f5g5,f5g5,f5g4,f5e4,f5c2,f5g4
DEHEp,4r1k1/3R2pp/p6q/2Qp4/8/P4P1P/1PP3P1/5K2 b - - 0 32,c3c5 h6c1 f1f2 c1e1,1312.0,75.0,100.0,379.0,endgame mate mateIn2 short,https://lichess.org/h7LDTEeP#63,,"(1300, 1400]",h6c1,h6c1,d5d4,e8d8,e8e2,e8d8
Ec1vH,r7/ppp1kpp1/2p3r1/2P2P2/4P3/7K/PPP2R2/RN1Q4 b - - 0 20,f4f5 a8h8 d1h5 h8h5,1312.0,75.0,100.0,209.0,endgame mate mateIn2 short,https://lichess.org/YhRCbcEr#39,,"(1300, 1400]",a8h8,a7a5,a8h8,a8g8,b7b5,a8g8
HCkLg,1k1r2n1/1p3p2/p2Pq3/3N2p1/P3P3/2P1BP2/4KQ1r/RN5q w - - 2 27,h8h2 e3a7 b8c8 d5b6,1312.0,75.0,100.0,310.0,mate mateIn2 middlegame queensideAttack short,https://lichess.org/UkyHIB7m/black#52,,"(1300, 1400]",e3a7,e2d3,e3a7,f3f4,e3b6,e3a7
2XNS4,2rq2k1/1Qp3p1/1p1p4/p4R1p/P1P1P3/1P4bP/6P1/6K1 w - - 3 28,f8d8 b7d5 g8h7 f5h5 h7g6 d5f5,1313.0,74.0,100.0,2634.0,endgame long mate mateIn3,https://lichess.org/1I00wF2a/black#54,,"(1300, 1400]",b7d5,f5c5,f5h5,f5f3,b7d5,f5h5
4CK8J,r4rk1/ppp3p1/2np1qb1/b2Np1Np/4P2P/P2P4/1PPB1P2/R2QK2R b KQ - 3 18,c3d5 f6f2,1313.0,81.0,100.0,117.0,attackingF2F7 mate mateIn1 middlegame oneMove,https://lichess.org/3TihIQNp#35,Italian_Game Italian_Game_Giuoco_Pianissimo,"(1300, 1400]",f6f2,g6e4,a7a6,f6f2,a8b8,g6e4
4hvCC,6k1/5p2/2P1p1p1/7p/4Q2P/pPB3q1/Pb1KR1P1/8 b - - 0 37,b4c3 g3c3 d2d1 c3c1,1313.0,75.0,100.0,230.0,endgame mate mateIn2 short,https://lichess.org/r0tkF82I#73,,"(1300, 1400]",g3c3,b2c3,g3c3,g3h3,f7f6,g3c3
DZFCg,2rR4/2r5/6p1/4Bp2/4kP1p/1p6/1P3PK1/8 w - - 0 41,h7c7 d8d4,1313.0,77.0,100.0,93.0,endgame mate mateIn1 oneMove,https://lichess.org/HOCtyUcY/black#80,,"(1300, 1400]",d8d4,d8d4,e5d4,e5h8,e5d6,e5d4
Dv0hB,2k5/pp6/4p2r/3P1Pp1/4BbP1/1P3Q2/q7/3R2KR b - - 0 31,h3g4 h6h1 f3h1 f4e3 g1f1 a2f2,1313.0,75.0,100.0,392.0,exposedKing long mate mateIn3 middlegame,https://lichess.org/IXWvebko#61,,"(1300, 1400]",h6h1,b7b5,f4h2,h6h1,c8b8,f4h2
6Cwlg,5rk1/p4npp/bqp1R3/8/8/5Q2/PPp3PP/5R1K w - - 2 30,b7a6 f3f7 f8f7 e6e8 f7f8 f1f8,1314.0,75.0,100.0,588.0,long mate mateIn3 middlegame sacrifice,https://lichess.org/YGT8CRyf/black#58,,"(1300, 1400]",f3f7,f3e3,f3f2,f3f7,f1c1,f3f7
7ul7T,k7/pp5p/3b2bK/8/6r1/2R1PN2/PP3PPP/3R4 b - - 0 24,h5h6 d6f8,1314.0,79.0,100.0,108.0,endgame mate mateIn1 oneMove,https://lichess.org/Hv7HxBF8#47,,"(1300, 1400]",d6f8,d6g3,g4f4,d6c5,d6f8,d6g3
9PFVk,5rrk/pp5n/2p1p1P1/3n4/3P1P2/8/PPP1N3/2K3RR w - - 1 25,a8f8 h1h7,1314.0,75.0,100.0,769.0,mate mateIn1 middlegame oneMove,https://lichess.org/fOkRfmIU/black#48,,"(1300, 1400]",h1h7,h1h7,b2b3,h1h4,a2a3,h1h7
9QFBz,4Qbk1/4R2p/1BP3p1/5p2/2qp4/5P1P/2r3P1/7K b - - 0 33,c5c6 c4f1 h1h2 f1g2,1314.0,77.0,100.0,141.0,endgame mate mateIn2 short,https://lichess.org/78R13QQQ#65,,"(1300, 1400]",c4f1,c4a2,c2c3,c4f1,c4c5,c4f1
EvqnH,4rr1k/p6p/8/2p5/2n1P2R/1P4Q1/2q2PK1/5R2 w - - 0 32,e5c4 h4h7 h8h7 f1h1,1314.0,74.0,100.0,1116.0,attraction mate mateIn2 middlegame sacrifice short,https://lichess.org/L6wylUTm/black#62,,"(1300, 1400]",h4h7,f1a1,h4h7,g3f4,h4h1,h4h7
FHzJl,1Nr5/R4pk1/6p1/7p/3n3P/8/1p3PP1/1R3K2 b - - 0 34,d7b8 c8c1 b1c1 b2c1q,1314.0,75.0,100.0,1397.0,advancedPawn endgame mate mateIn2 promotion short,https://lichess.org/9GskIkvF#67,,"(1300, 1400]",c8c1,c8c6,c8c1,g7f8,d4c2,d4c2
HCQYt,6k1/4r3/2p3Kp/1pN5/3P1QP1/7q/7P/8 w - - 0 40,e2e7 f4b8 e7e8 b8e8,1314.0,76.0,100.0,2118.0,endgame mate mateIn2 short,https://lichess.org/lAjLZIwv/black#78,,"(1300, 1400]",f4b8,f4e4,f4b8,c5e4,f4f3,f4b8
IYE2b,r3k2r/pp1qb1p1/1np1N1p1/3P4/2P5/P2BB1P1/1P3K1P/R7 w kq - 0 22,h7g6 d3g6,1314.0,75.0,100.0,255.0,mate mateIn1 middlegame oneMove,https://lichess.org/Ihm0XP5D/black#42,,"(1300, 1400]",d3g6,d3f5,d3g6,h2h3,a1g1,d3f5
7TO2O,4r1k1/1p3qpp/p2p4/8/P1BP4/1PP4n/6P1/4R2K w - - 0 25,d7f7 e1e8,1315.0,76.0,100.0,415.0,endgame mate mateIn1 oneMove pin,https://lichess.org/3XrgZ2xo/black#48,,"(1300, 1400]",e1e8,e1b1,c4e2,e1c1,e1e8,e1e8
8EvxD,2k2b1r/ppp2ppp/8/2r1p2q/Q2nP3/5b2/PP1B1PPP/R3KB1R w KQ - 0 14,g4f3 a4e8,1315.0,74.0,100.0,1503.0,mate mateIn1 middlegame oneMove,https://lichess.org/mjDXOaXQ/black#26,Queens_Gambit_Declined Queens_Gambit_Declined_Chigorin_Defense,"(1300, 1400]",a4e8,d2b4,d2g5,a4e8,d2e3,d2e3
GTuwk,r1b1kr2/p2nppQp/2pp1np1/q5N1/3PP3/1Bp5/PPP2PPP/2KR3R w q - 0 14,b4c3 b3f7 f8f7 g7f7 e8d8 g5e6,1315.0,75.0,100.0,253.0,attackingF2F7 long mate mateIn3 middlegame,https://lichess.org/fyqxDnik/black#26,Czech_Defense Czech_Defense_Other_variations,"(1300, 1400]",b3f7,b3a4,g5f3,g7h6,b3f7,b3f7
3mp9w,6k1/4Q1pp/4P3/3p1p2/p2Nn3/P1P4P/1r3rP1/R1R4K b - - 0 35,h4e7 e4g3 h1g1 f2g2,1316.0,75.0,100.0,699.0,mate mateIn2 middlegame short,https://lichess.org/94R6fxkZ#69,,"(1300, 1400]",e4g3,e4g3,f2c2,e4d2,f2g2,e4d2
7bFHX,8/7k/p7/2B2N1p/5q2/Q6K/7P/8 b - - 1 47,h4h3 f4g4,1316.0,75.0,100.0,943.0,endgame mate mateIn1 oneMove,https://lichess.org/wNtwyGy9#93,,"(1300, 1400]",f4g4,f4g4,a6a5,f4e5,f4h2,f4g4
86Un3,5r2/1pRb1r1k/p2P2pp/3P4/4P3/P5P1/2Q1q1BP/2R4K b - - 2 33,c5c2 f7f1 g2f1 f8f1 c1f1 e2f1,1316.0,103.0,100.0,20.0,kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/StkqpWiM#65,,"(1300, 1400]",f7f1,d7f5,f7f4,e2g4,f7f1,f7f1
8uDcP,3Q4/p1p2p2/1pk2B2/7P/2P5/1P1b4/P3rq2/3K4 w - - 5 31,d7c6 d8d5,1316.0,75.0,100.0,903.0,endgame mate mateIn1 oneMove,https://lichess.org/pOWtHav9/black#60,,"(1300, 1400]",d8d5,f6g7,d8d5,d8e8,d8d7,d8d7
8zfK3,r4rk1/1bq1bp1p/p1n1p1p1/3p4/3Bn1N1/2PB1N2/PPQ2PPP/R4RK1 w - - 8 19,b8c6 g4h6,1316.0,75.0,100.0,2097.0,mate mateIn1 middlegame oneMove,https://lichess.org/0n5Vf8u5/black#36,Sicilian_Defense Sicilian_Defense_Modern_Variations,"(1300, 1400]",g4h6,d4b6,f3e5,f1d1,g4h6,f3e5
AI61S,6k1/pp4b1/3p2Q1/3P2B1/6n1/2N4n/PP4P1/6NK b - - 0 29,f3g1 h3f2,1316.0,74.0,100.0,537.0,mate mateIn1 middlegame oneMove,https://lichess.org/Da4KlKXR#57,,"(1300, 1400]",h3f2,g4f6,h3f2,g8f8,g4e3,h3f2
AblSK,r5k1/pp1q3p/3p2pB/2p2b2/2P5/2Qp2PP/PP4BK/8 w - - 0 23,e6f5 g2d5 f5e6 d5e6 d7e6 c3g7,1316.0,75.0,100.0,1452.0,endgame kingsideAttack long mate mateIn3,https://lichess.org/5Th8NyA7/black#44,,"(1300, 1400]",g2d5,h6f4,g2c6,g2d5,c3a3,h6f4
I2zLL,1r4k1/3p2P1/2pPp1p1/8/2b5/q1N5/P1pQ1PP1/K3R2R b - - 1 25,b1a1 a3b2,1316.0,75.0,100.0,130.0,mate mateIn1 middlegame oneMove,https://lichess.org/5XrMnFic#49,,"(1300, 1400]",a3b2,a3b3,c4b5,a3c1,a3b2,a3b2
7dltW,5k2/pR6/4KP2/8/8/1p6/8/5r2 w - - 0 66,b4b3 b7b8,1317.0,75.0,100.0,941.0,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/IYCm0jn8/black#130,,"(1300, 1400]",b7b8,b7b4,b7c7,b7b8,b7g7,b7b8
,Model Accuracy,,,,,,,,,,,,,,,49.4
