PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,RatingBin,BestMove,A,B,C,D,GPT_BestMove
4sWvQ,rr6/pb6/3P1p1p/4p3/4P1R1/3PKP2/7k/5B2 w - - 8 33,h3h2 e3f2 b7c8 g4h4 c8h3 h4h3,1822.0,75.0,98.0,2105.0,endgame long mate mateIn3,https://lichess.org/edbQT5Fr/black#64,,"(1800, 1900]",e3f2,g4g5,e3f2,g4g3,g4g2,g4g2
0AYNI,1K6/3R4/kp2n2p/p7/8/8/P6r/8 w - - 10 49,h4h2 a2a4 e6c7 d7c7 b6b5 c7c6,1823.0,74.0,98.0,1930.0,endgame long mate mateIn3 quietMove,https://lichess.org/5yl3Lrxb/black#96,,"(1800, 1900]",a2a4,a2a4,b8a8,d7e7,d7b7,d7e7
5wZx9,3R4/p3bpkr/4p3/4PnBp/2P5/1r3q2/6Q1/3R2K1 w - - 0 37,c6f3 g5f6 g7h6 g2g5,1827.0,74.0,98.0,246.0,doubleCheck mate mateIn2 middlegame short,https://lichess.org/aleNGeey/black#72,,"(1800, 1900]",g5f6,g5e3,g2f3,g5f6,g1h2,d8d7
3cBzs,5b1r/p3pppp/8/6Bk/3PQ3/8/P1P2PPP/qr3RK1 w - - 3 21,g6h5 g2g4 h5g5 e4f5 g5h6 f5h5,1828.0,75.0,98.0,1190.0,long mate mateIn3 middlegame sacrifice,https://lichess.org/gJkmOs3A/black#40,,"(1800, 1900]",g2g4,g5e7,h2h3,g2g4,e4h4,g5e7
6NqOY,r4rk1/pp3p1p/3P2pq/2N5/5n2/3B3P/PPQ2P2/R3R1K1 b - - 0 21,g2h3 h6g5 g1f1 g5g2,1828.0,75.0,98.0,582.0,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/2OKwklS3#41,,"(1800, 1900]",h6g5,h6h4,a8d8,h6h3,h6g5,f4d3
9g9VG,r4rk1/2p3pq/1p1p3p/p2P2nB/P1P2R2/2Pb2P1/3N3P/4RQ1K w - - 2 24,f5d3 f4f8 a8f8 f1f8 g8f8 e1e8,1831.0,74.0,98.0,853.0,attraction kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/u8ZJEimt/black#46,,"(1800, 1900]",f4f8,f4f8,f1g2,h5e2,f1f2,f4f8
Hz382,3r3k/ppp3pp/2n5/4q3/1PQ3P1/P1N5/6PP/3R2K1 b - - 5 23,d5c3 e5e3 g1h1 d8d1 c3d1 e3e1 c4f1 e1f1,1832.0,74.0,98.0,1436.0,endgame fork mate mateIn4 veryLong,https://lichess.org/tuH0THpU#45,,"(1800, 1900]",e5e3,e5e7,e5e3,d8a8,c6e7,e5c3
0zuzr,5rk1/pR3ppp/8/2p2P2/2QbB2q/r7/5PPP/5RK1 w - - 6 24,f6h4 c4f7 f8f7 b7b8 h4d8 b8d8 f7f8 e4d5 g8h8 d8f8,1837.0,76.0,98.0,764.0,backRankMate deflection mate mateIn5 middlegame pin sacrifice veryLong,https://lichess.org/535TWoZO/black#46,,"(1800, 1900]",c4f7,c4f7,e4d5,c4a4,b7c7,c4d4
9Os1G,8/5p1p/p5k1/1p1p2pN/3P4/PPR1P2P/5KP1/7q w - - 4 36,g7g6 c3c6 f7f6 c6f6 g6h5 g2g4 h5h4 f6h6,1839.0,74.0,98.0,719.0,endgame mate mateIn4 sacrifice veryLong,https://lichess.org/9BjgD0fY/black#70,,"(1800, 1900]",c3c6,h5g7,g2g3,c3c6,h5g3,f2g3
BhUCu,r2q1k1r/1p3Pp1/p1p4p/2b5/2P2Nn1/3B4/PP4PP/R1B2R1K w - - 0 18,e5g4 f4g6,1840.0,76.0,98.0,416.0,mate mateIn1 middlegame oneMove,https://lichess.org/efd605x9/black#34,Rat_Defense Rat_Defense_Small_Center_Defense,"(1800, 1900]",f4g6,f4h3,a1b1,f4g6,a2a4,f4g6
BCwjI,8/pbp3p1/8/4p3/1q6/3Bk1P1/2P4P/5QK1 w - - 0 34,b1b4 f1f2,1847.0,75.0,98.0,285.0,endgame mate mateIn1 oneMove,https://lichess.org/u0nEY9bK/black#66,,"(1800, 1900]",f1f2,f1f2,c2c4,d3h7,g3g4,d3f5
3b0vr,4k1r1/2pnqp1p/7B/Q7/3P4/2PB4/P5rP/RN3R1K b - - 1 17,g1h1 g2h2 h1h2 e7h4,1850.0,75.0,98.0,689.0,attraction mate mateIn2 middlegame sacrifice short,https://lichess.org/KsvqSfUI#33,Kings_Gambit_Accepted Kings_Gambit_Accepted_Kings_Knights_Gambit,"(1800, 1900]",g2h2,d7b6,g2h2,e7h4,g2a2,g2h2
3PXRY,1n4k1/7p/6p1/3P2P1/8/1pbRB3/1r5P/K5R1 b - - 4 32,b1a1 b2a2 a1b1 a2a1,1854.0,75.0,98.0,300.0,doubleCheck endgame mate mateIn2 short,https://lichess.org/43WbLsUD#63,,"(1800, 1900]",b2a2,c3g7,b8c6,b2a2,c3h8,b3c1
FBIlt,2k2b1r/4r1p1/p1q1pp2/B2pPn2/3P1P2/1RP2N2/1R4KP/8 w - - 0 27,b7a6 b3b8 c8d7 b8d8,1854.0,75.0,98.0,88.0,mate mateIn2 middlegame queensideAttack short,https://lichess.org/o0yu2lVw/black#52,,"(1800, 1900]",b3b8,g2h1,b3b6,f3g5,b3b8,b3b8
EHzzV,3qk3/1prn1prb/pn2p2p/1B1p4/1Q1P2PP/B1P1PP2/PP3K2/R6R w - - 0 21,g8g7 b4f8,1855.0,76.0,98.0,602.0,mate mateIn1 middlegame oneMove pin,https://lichess.org/KKl7PF4Q/black#40,,"(1800, 1900]",b4f8,b4f8,b2b3,h1h2,b4a5,b5d7
F31os,r7/2Pn1p2/3Pp3/5p1k/5r1P/1P2B3/2RR2KP/8 b - - 1 51,c5e3 a8g8 g2h1 f4f1 e3g1 f1g1,1859.0,75.0,98.0,114.0,endgame long mate mateIn3,https://lichess.org/BUzVjG4f#101,,"(1800, 1900]",a8g8,f4g4,d7b6,e6e5,a8g8,f4e4
6YLNm,r2q3k/p4p1p/1npp2p1/5bQN/8/2Pp1N1P/PP3PP1/4R1K1 w - - 3 22,g7h8 e1e8 d8e8 g5f6 h8g8 f6g7,1864.0,75.0,98.0,208.0,kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/yNri7hma/black#42,,"(1800, 1900]",e1e8,e1e8,g5f4,g1f1,h5f6,h5f7
8hEgv,2r2rk1/pp1bq3/1n2p1p1/3pP1NQ/3P3P/P7/1P1n1RP1/5RK1 w - - 0 22,g7g6 f2f8 c8f8 f1f8 e7f8 h5h7,1864.0,76.0,98.0,3504.0,exposedKing kingsideAttack long mate mateIn3 middlegame,https://lichess.org/N9EZ01z8/black#42,,"(1800, 1900]",f2f8,f2f8,g1h2,f2f4,h5g6,g5f7
IXZG0,1k6/4R3/1PK5/p1p5/4r3/8/3p4/8 w - - 4 69,a4e4 e7e4 d2d1q e4e8 d1d8 e8d8,1864.0,75.0,98.0,229.0,endgame exposedKing long mate mateIn3 rookEndgame,https://lichess.org/mskclInP/black#136,,"(1800, 1900]",e7e4,e7b7,e7d7,e7e4,e7g7,e7e4
Bjgi5,rnb2r1k/1p3ppB/pq3b1p/3pN3/3P4/8/PPQ2PPP/R3R1K1 w - - 0 17,e6d5 e5f7 f8f7 e1e8 f7f8 e8f8,1865.0,76.0,98.0,3100.0,clearance fork long mate mateIn3 middlegame sacrifice,https://lichess.org/cqvoZ0iN/black#32,Sicilian_Defense Sicilian_Defense_Alapin_Variation,"(1800, 1900]",e5f7,c2e4,c2g6,e5f7,e5c6,h7f5
4bN3S,3R4/5p1p/4k3/2P2p2/4p3/1KB5/r2p3r/8 w - - 0 56,d3d2 d8d6 e6e7 c3f6 e7f8 d6d8,1867.0,75.0,98.0,1637.0,endgame long mate mateIn3,https://lichess.org/SmfR0ynn/black#110,,"(1800, 1900]",d8d6,c3b2,c3b4,d8d6,c5c6,d8d2
BQQPy,r3r1k1/pp1n2p1/2pqb2p/3pN3/3P4/3BP3/PPQ3PP/R4RK1 w - - 6 20,f6d7 d3h7 g8h8 e5g6 h8h7 g6f8 h7h8 c2h7,1868.0,74.0,98.0,1088.0,doubleCheck kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/f3EuChWu/black#38,,"(1800, 1900]",d3h7,h2h4,e5g6,f1f4,d3h7,e5f7
9nmIz,8/5R2/4P1P1/5P1K/4rk1P/8/3b4/8 b - - 0 56,g5g6 f4g3 g6g7 e4h4 h5g6 h4h6,1869.0,75.0,98.0,1599.0,discoveredAttack endgame long mate mateIn3,https://lichess.org/BBNFMfts#111,,"(1800, 1900]",f4g3,d2a5,f4g3,e4e1,f4f3,e4f5
B4u5L,1k6/ppp4Q/3q4/4b1rp/3p2p1/P1P5/1P4PP/4R2K w - - 0 30,g8g5 h7h8 e5h8 e1e8 d6d8 e8d8,1869.0,74.0,98.0,1297.0,backRankMate endgame fork long mate mateIn3 sacrifice,https://lichess.org/eznIafNv/black#58,,"(1800, 1900]",h7h8,h2h4,h7e4,c3d4,h7h8,h7h8
5GltG,r4rk1/pppb1N2/1bn2Qp1/2P4p/2qP4/BR2P3/P4PPP/5RK1 w - - 0 22,a4c4 f6g6,1872.0,76.0,98.0,731.0,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/bdkqja7w/black#42,,"(1800, 1900]",f6g6,f6f4,f6f5,f6g6,f1c1,f7g5
Bb7NV,1k3br1/ppr1q1pp/8/8/Q2PR3/8/PP3PPP/2R3K1 w - - 0 20,d7c7 a4e8 e7e8 e4e8 c7c8 c1c8,1874.0,75.0,98.0,983.0,long mate mateIn3 middlegame queensideAttack xRayAttack,https://lichess.org/kBY2wGKW/black#38,,"(1800, 1900]",a4e8,a2a3,a4e8,g2g3,a4c4,d4d7
7R4rd,r6r/pp2N1R1/2pBk1Bp/2P5/1n1P4/2q5/P6P/3K4 w - - 0 37,b2c3 g6f5 e6f6 d6e5,1875.0,75.0,98.0,115.0,mate mateIn2 middlegame short,https://lichess.org/55vk4UMx/black#72,,"(1800, 1900]",g6f5,e7g8,d4d5,e7d5,g6f5,d6e5
AWcwP,rn2k2r/pQp2ppp/4pn2/8/8/8/P1P1KPPP/q1B3NR w kq - 0 11,c3a1 b7c8 e8e7 c1a3 c7c5 a3c5,1878.0,74.0,98.0,496.0,long mate mateIn3 middlegame,https://lichess.org/ZHk9yzJi/black#20,French_Defense French_Defense_Winawer_Variation,"(1800, 1900]",b7c8,a2a3,b7a8,b7f3,b7c8,b7a8
76rgC,1r4k1/1Bp2ppp/8/3Q4/5b2/2P2P1q/PP3P2/3RR1K1 b - - 3 24,h1g1 f4h2 g1h1 h2g3 h1g1 h3h2 g1f1 h2f2,1883.0,75.0,98.0,456.0,discoveredAttack mate mateIn4 middlegame veryLong,https://lichess.org/BaAsyb3z#47,,"(1800, 1900]",f4h2,c7c6,h3h5,f4h2,b8b7,h3h2
5nxAj,8/1b5k/p3B3/4Q2P/3Pp2q/6r1/P4K2/3R1R2 b - - 1 40,g1f2 h4h2 f2e1 g3e3,1887.0,76.0,98.0,144.0,mate mateIn2 middlegame short,https://lichess.org/PT8VmNUX#79,,"(1800, 1900]",h4h2,g3c3,h4h2,g3g5,g3g1,h4h2
IG1zU,6k1/2p1r1pp/1b1p4/p2P1Q2/P1P2p1q/8/1B3PPP/5RK1 b - - 1 30,d3f5 h4f2 f1f2 e7e1,1894.0,76.0,98.0,315.0,endgame kingsideAttack mate mateIn2 pin sacrifice short,https://lichess.org/Zjz2ELy6#59,,"(1800, 1900]",h4f2,h4f2,e7e1,b6c5,g7g6,h4f2
3IHsp,r2br1k1/p4p1p/2q1pBp1/3pn3/pP5Q/2P3R1/P4PPP/R5K1 w - - 2 24,b6d8 h4h7 g8h7 g3h3 h7g8 h3h8,1896.0,74.0,98.0,790.0,attraction kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/BxMCzj17/black#46,,"(1800, 1900]",h4h7,h4h7,h4f4,f6d8,b4b5,g3g6
CSJxr,Q4bk1/5ppp/6P1/p1p2r2/1p6/8/1Pq2PP1/3RR1K1 w - - 1 35,a4c2 a8f8 g8f8 d1d8,1801.0,75.0,97.0,750.0,attraction endgame mate mateIn2 sacrifice short,https://lichess.org/wGgSyfpY/black#68,,"(1800, 1900]",a8f8,g6f7,e1e5,d1d7,a8f8,d1d8
3TA8w,2brr2Q/2q5/p1pk2p1/2N2p1p/8/3B1PP1/1PP4P/2K1R3 w - - 7 33,e7d6 h8d4,1802.0,75.0,97.0,1328.0,mate mateIn1 middlegame oneMove,https://lichess.org/psZJm105/black#64,,"(1800, 1900]",h8d4,e1g1,d3f5,h8d4,g3g4,h8d8
4j885,2k5/ppp2p2/4pq2/8/4p2Q/1P2PNPp/P4P1P/6K1 b - - 0 30,d2f3 f6a1 f3e1 a1e1,1802.0,75.0,97.0,5293.0,endgame mate mateIn2 short,https://lichess.org/eo290KSW#59,,"(1800, 1900]",f6a1,f6h8,f6g7,f6f3,f6a1,h3g2
Cg6pw,r1bq3r/pppp2k1/8/6bQ/5R2/2p5/PPP2PPP/6K1 w - - 0 18,f6g5 f4f7 g7g8 h5g6,1802.0,74.0,97.0,4302.0,mate mateIn2 middlegame short,https://lichess.org/XGJDmmxH/black#34,Italian_Game Italian_Game_Scotch_Gambit,"(1800, 1900]",f4f7,b2b4,b2b3,f4f7,f4g4,f4f7
0qE8q,8/p2q2kp/2p2pp1/1p2QbP1/1B6/3r3P/PP3P2/K3R3 w - - 0 34,f7f6 e5f6 g7g8 f6f8,1803.0,75.0,97.0,9871.0,endgame mate mateIn2 short,https://lichess.org/5q7pV8tA/black#66,,"(1800, 1900]",e5f6,a2a4,g5f6,e5f6,e5e7,e5e7
,Model Accuracy,,,,,,,,,,,,,,,13.453815261044177
